Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"OA","Séries temporelles annuelles","520","Nauru","512","Hommes","3010","Population-Estimations","2018","2018","1000 personnes","6.074","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","520","Nauru","513","Femmes","3010","Population-Estimations","2018","2018","1000 personnes","5.849","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","520","Nauru","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","0","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","520","Nauru","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","11.312","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","520","Nauru","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","12.132","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","520","Nauru","512","Hommes","3010","Population-Estimations","2019","2019","1000 personnes","6.177","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","520","Nauru","513","Femmes","3010","Population-Estimations","2019","2019","1000 personnes","5.955","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","520","Nauru","551","Population rurale","3010","Population-Estimations","2019","2019","1000 personnes","0","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","520","Nauru","561","Population urbaine","3010","Population-Estimations","2019","2019","1000 personnes","11.26","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","524","Népal","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","27861.186","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","524","Népal","512","Hommes","3010","Population-Estimations","2016","2016","1000 personnes","13259.469","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","524","Népal","513","Femmes","3010","Population-Estimations","2016","2016","1000 personnes","14601.718","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","524","Népal","551","Population rurale","3010","Population-Estimations","2016","2016","1000 personnes","23492.872","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","524","Népal","561","Population urbaine","3010","Population-Estimations","2016","2016","1000 personnes","5489.899","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","524","Népal","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","28183.426","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","524","Népal","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","13405.797","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","524","Népal","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","14777.629","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","524","Népal","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","23638.57","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","524","Népal","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","5666.428","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","524","Népal","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","28506.712","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","524","Népal","512","Hommes","3010","Population-Estimations","2018","2018","1000 personnes","13554.172","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","524","Népal","513","Femmes","3010","Population-Estimations","2018","2018","1000 personnes","14952.54","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","524","Népal","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","23776.364","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","524","Népal","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","5847.671","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","524","Népal","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","28832.496","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","524","Népal","512","Hommes","3010","Population-Estimations","2019","2019","1000 personnes","13704.208","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","524","Népal","513","Femmes","3010","Population-Estimations","2019","2019","1000 personnes","15128.288","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","524","Népal","551","Population rurale","3010","Population-Estimations","2019","2019","1000 personnes","23907.871","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","524","Népal","561","Population urbaine","3010","Population-Estimations","2019","2019","1000 personnes","6034.147","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","558","Nicaragua","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","6389.235","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","558","Nicaragua","512","Hommes","3010","Population-Estimations","2016","2016","1000 personnes","3148.451","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","558","Nicaragua","513","Femmes","3010","Population-Estimations","2016","2016","1000 personnes","3240.784","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","558","Nicaragua","551","Population rurale","3010","Population-Estimations","2016","2016","1000 personnes","2577.435","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","558","Nicaragua","561","Population urbaine","3010","Population-Estimations","2016","2016","1000 personnes","3572.493","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","558","Nicaragua","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","6480.532","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","558","Nicaragua","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","3193.665","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","558","Nicaragua","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","3286.867","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","558","Nicaragua","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","2592.801","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","558","Nicaragua","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","3624.78","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","558","Nicaragua","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","6572.233","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","558","Nicaragua","512","Hommes","3010","Population-Estimations","2018","2018","1000 personnes","3239.062","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","558","Nicaragua","513","Femmes","3010","Population-Estimations","2018","2018","1000 personnes","3333.171","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","558","Nicaragua","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","2606.772","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","558","Nicaragua","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","3677.985","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","558","Nicaragua","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","6663.924","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","558","Nicaragua","512","Hommes","3010","Population-Estimations","2019","2019","1000 personnes","3284.332","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","558","Nicaragua","513","Femmes","3010","Population-Estimations","2019","2019","1000 personnes","3379.591","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","558","Nicaragua","551","Population rurale","3010","Population-Estimations","2019","2019","1000 personnes","2619.224","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","558","Nicaragua","561","Population urbaine","3010","Population-Estimations","2019","2019","1000 personnes","3731.933","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","562","Niger","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","20921.743","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","562","Niger","512","Hommes","3010","Population-Estimations","2016","2016","1000 personnes","10606.66","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","562","Niger","513","Femmes","3010","Population-Estimations","2016","2016","1000 personnes","10315.083","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","562","Niger","551","Population rurale","3010","Population-Estimations","2016","2016","1000 personnes","17305.349","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","562","Niger","561","Population urbaine","3010","Population-Estimations","2016","2016","1000 personnes","3367.638","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","562","Niger","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","21737.922","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","562","Niger","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","11021.796","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","562","Niger","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","10716.126","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","562","Niger","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","17965.903","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","562","Niger","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","3511.445","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","562","Niger","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","22577.058","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","562","Niger","512","Hommes","3010","Population-Estimations","2018","2018","1000 personnes","11448.927","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","562","Niger","513","Femmes","3010","Population-Estimations","2018","2018","1000 personnes","11128.131","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","562","Niger","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","18646.683","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","562","Niger","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","3664.692","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","562","Niger","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","23443.393","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","562","Niger","512","Hommes","3010","Population-Estimations","2019","2019","1000 personnes","11889.761","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","562","Niger","513","Femmes","3010","Population-Estimations","2019","2019","1000 personnes","11553.632","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","562","Niger","551","Population rurale","3010","Population-Estimations","2019","2019","1000 personnes","19348.533","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","562","Niger","561","Population urbaine","3010","Population-Estimations","2019","2019","1000 personnes","3828.158","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","566","Nigéria","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","188666.931","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","566","Nigéria","512","Hommes","3010","Population-Estimations","2016","2016","1000 personnes","95191.98","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","566","Nigéria","513","Femmes","3010","Population-Estimations","2016","2016","1000 personnes","93474.951","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","566","Nigéria","551","Population rurale","3010","Population-Estimations","2016","2016","1000 personnes","95443.463","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","566","Nigéria","561","Population urbaine","3010","Population-Estimations","2016","2016","1000 personnes","90546.177","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","566","Nigéria","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","193495.907","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","566","Nigéria","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","97662.955","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","566","Nigéria","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","95832.952","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","566","Nigéria","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","96361.295","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","566","Nigéria","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","94525.016","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","566","Nigéria","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","198387.623","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","566","Nigéria","512","Hommes","3010","Population-Estimations","2018","2018","1000 personnes","100165.119","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","566","Nigéria","513","Femmes","3010","Population-Estimations","2018","2018","1000 personnes","98222.504","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","566","Nigéria","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","97264.436","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","566","Nigéria","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","98610.801","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","566","Nigéria","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","203304.492","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","566","Nigéria","512","Hommes","3010","Population-Estimations","2019","2019","1000 personnes","102680.839","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","566","Nigéria","513","Femmes","3010","Population-Estimations","2019","2019","1000 personnes","100623.652","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","566","Nigéria","551","Population rurale","3010","Population-Estimations","2019","2019","1000 personnes","98156.422","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","566","Nigéria","561","Population urbaine","3010","Population-Estimations","2019","2019","1000 personnes","102805.995","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","570","Nioué","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","1.861","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","570","Nioué","512","Hommes","3010","Population-Estimations","2016","2016","1000 personnes","0.914","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","570","Nioué","513","Femmes","3010","Population-Estimations","2016","2016","1000 personnes","0.948","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","570","Nioué","551","Population rurale","3010","Population-Estimations","2016","2016","1000 personnes","0.921","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","570","Nioué","561","Population urbaine","3010","Population-Estimations","2016","2016","1000 personnes","0.703","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","570","Nioué","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","1.869","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","570","Nioué","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","0.912","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","570","Nioué","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","0.957","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","570","Nioué","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","0.905","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","570","Nioué","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","0.713","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","570","Nioué","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","1.887","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","570","Nioué","512","Hommes","3010","Population-Estimations","2018","2018","1000 personnes","0.914","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","570","Nioué","513","Femmes","3010","Population-Estimations","2018","2018","1000 personnes","0.973","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","570","Nioué","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","0.897","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","570","Nioué","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","0.727","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","570","Nioué","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","1.921","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","570","Nioué","512","Hommes","3010","Population-Estimations","2019","2019","1000 personnes","0.919","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","570","Nioué","513","Femmes","3010","Population-Estimations","2019","2019","1000 personnes","1.002","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","570","Nioué","551","Population rurale","3010","Population-Estimations","2019","2019","1000 personnes","0.887","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","570","Nioué","561","Population urbaine","3010","Population-Estimations","2019","2019","1000 personnes","0.741","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","578","Norvège","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","5236.59","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","578","Norvège","512","Hommes","3010","Population-Estimations","2016","2016","1000 personnes","2637.347","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","578","Norvège","513","Femmes","3010","Population-Estimations","2016","2016","1000 personnes","2599.242","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","578","Norvège","551","Population rurale","3010","Population-Estimations","2016","2016","1000 personnes","972.918","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","578","Norvège","561","Population urbaine","3010","Population-Estimations","2016","2016","1000 personnes","4281.776","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","578","Norvège","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","5277.392","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","578","Norvège","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","2658.97","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","578","Norvège","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","2618.422","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","578","Norvège","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","961.814","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","578","Norvège","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","4343.569","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","578","Norvège","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","5312.32","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","578","Norvège","512","Hommes","3010","Population-Estimations","2018","2018","1000 personnes","2676.939","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","578","Norvège","513","Femmes","3010","Population-Estimations","2018","2018","1000 personnes","2635.381","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","578","Norvège","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","950.323","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","578","Norvège","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","4403.04","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","578","Norvège","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","5348.279","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","578","Norvège","512","Hommes","3010","Population-Estimations","2019","2019","1000 personnes","2696.034","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","578","Norvège","513","Femmes","3010","Population-Estimations","2019","2019","1000 personnes","2652.244","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","578","Norvège","551","Population rurale","3010","Population-Estimations","2019","2019","1000 personnes","938.907","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","578","Norvège","561","Population urbaine","3010","Population-Estimations","2019","2019","1000 personnes","4462.009","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","540","Nouvelle-Calédonie","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","283.748","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","540","Nouvelle-Calédonie","512","Hommes","3010","Population-Estimations","2016","2016","1000 personnes","142.386","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","540","Nouvelle-Calédonie","513","Femmes","3010","Population-Estimations","2016","2016","1000 personnes","141.362","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","540","Nouvelle-Calédonie","551","Population rurale","3010","Population-Estimations","2016","2016","1000 personnes","82.29","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","540","Nouvelle-Calédonie","561","Population urbaine","3010","Population-Estimations","2016","2016","1000 personnes","190.387","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","540","Nouvelle-Calédonie","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","284.349","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","540","Nouvelle-Calédonie","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","142.434","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","540","Nouvelle-Calédonie","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","141.915","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","540","Nouvelle-Calédonie","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","82.17","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","540","Nouvelle-Calédonie","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","194.085","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","540","Nouvelle-Calédonie","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","284.88","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","540","Nouvelle-Calédonie","512","Hommes","3010","Population-Estimations","2018","2018","1000 personnes","142.444","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","540","Nouvelle-Calédonie","513","Femmes","3010","Population-Estimations","2018","2018","1000 personnes","142.436","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","540","Nouvelle-Calédonie","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","82.034","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","540","Nouvelle-Calédonie","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","197.787","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","540","Nouvelle-Calédonie","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","285.374","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","540","Nouvelle-Calédonie","512","Hommes","3010","Population-Estimations","2019","2019","1000 personnes","142.436","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","540","Nouvelle-Calédonie","513","Femmes","3010","Population-Estimations","2019","2019","1000 personnes","142.938","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","540","Nouvelle-Calédonie","551","Population rurale","3010","Population-Estimations","2019","2019","1000 personnes","81.884","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","540","Nouvelle-Calédonie","561","Population urbaine","3010","Population-Estimations","2019","2019","1000 personnes","201.492","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","554","Nouvelle-Zélande","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","4668.081","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","554","Nouvelle-Zélande","512","Hommes","3010","Population-Estimations","2016","2016","1000 personnes","2292.434","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","554","Nouvelle-Zélande","513","Femmes","3010","Population-Estimations","2016","2016","1000 personnes","2375.647","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","554","Nouvelle-Zélande","551","Population rurale","3010","Population-Estimations","2016","2016","1000 personnes","633.866","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","554","Nouvelle-Zélande","561","Population urbaine","3010","Population-Estimations","2016","2016","1000 personnes","4026.967","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","554","Nouvelle-Zélande","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","4746.252","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","554","Nouvelle-Zélande","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","2333.541","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","554","Nouvelle-Zélande","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","2412.711","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","554","Nouvelle-Zélande","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","636.894","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","554","Nouvelle-Zélande","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","4068.924","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","554","Nouvelle-Zélande","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","4838.526","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","554","Nouvelle-Zélande","512","Hommes","3010","Population-Estimations","2018","2018","1000 personnes","2383.582","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","554","Nouvelle-Zélande","513","Femmes","3010","Population-Estimations","2018","2018","1000 personnes","2454.944","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","554","Nouvelle-Zélande","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","639.408","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","554","Nouvelle-Zélande","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","4110.19","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","554","Nouvelle-Zélande","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","4959.034","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","554","Nouvelle-Zélande","512","Hommes","3010","Population-Estimations","2019","2019","1000 personnes","2451.731","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","554","Nouvelle-Zélande","513","Femmes","3010","Population-Estimations","2019","2019","1000 personnes","2507.303","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","554","Nouvelle-Zélande","551","Population rurale","3010","Population-Estimations","2019","2019","1000 personnes","641.441","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","554","Nouvelle-Zélande","561","Population urbaine","3010","Population-Estimations","2019","2019","1000 personnes","4150.968","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","512","Oman","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","4398.07","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","512","Oman","512","Hommes","3010","Population-Estimations","2016","2016","1000 personnes","2866.336","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","512","Oman","513","Femmes","3010","Population-Estimations","2016","2016","1000 personnes","1531.734","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","512","Oman","551","Population rurale","3010","Population-Estimations","2016","2016","1000 personnes","774.333","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","512","Oman","561","Population urbaine","3010","Population-Estimations","2016","2016","1000 personnes","3650.429","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","512","Oman","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","4541.854","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","512","Oman","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","2960.916","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","512","Oman","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","1580.938","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","512","Oman","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","762.22","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","512","Oman","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","3874.042","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","512","Oman","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","4601.157","X","Ciffre de sources internationales",""
